Epoch 68 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 69 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 70 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 71 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 72 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 73 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 74 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 75 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 76 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 77 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 78 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 79 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 80 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 81 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 82 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 83 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 84 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 85 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 86 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 87 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 88 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 89 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 90 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 91 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 92 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 93 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 94 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 95 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 96 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 97 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 98 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 99 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 100 Test Loss: 0.2945 | MSE: 0.4848 | MAE: 0.4981
Epoch 0 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 1 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 2 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 3 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 4 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 5 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 6 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 7 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 8 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 8 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 8 Val Loss: 0.2241 | MSE: 0.4638 | MAE: 0.485
Epoch 9 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 9 Val Loss: 0.2241 | MSE: 0.4638 | MAE: 0.485
Epoch 10 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 10 Val Loss: 0.2241 | MSE: 0.4638 | MAE: 0.485
Epoch 11 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 11 Val Loss: 0.2241 | MSE: 0.4638 | MAE: 0.485
Epoch 12 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 12 Val Loss: 0.2241 | MSE: 0.4638 | MAE: 0.485
Epoch 13 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 13 Val Loss: 0.2241 | MSE: 0.4638 | MAE: 0.485
Epoch 14 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 14 Val Loss: 0.2241 | MSE: 0.4638 | MAE: 0.485
Epoch 15 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 15 Val Loss: 0.2241 | MSE: 0.4638 | MAE: 0.485
Epoch 16 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 16 Val Loss: 0.2241 | MSE: 0.4638 | MAE: 0.485
Epoch 17 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 17 Val Loss: 0.2241 | MSE: 0.4638 | MAE: 0.485
Epoch 18 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 18 Val Loss: 0.2241 | MSE: 0.4638 | MAE: 0.485
Epoch 19 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 19 Val Loss: 0.2241 | MSE: 0.4638 | MAE: 0.485
Epoch 20 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 20 Val Loss: 0.2241 | MSE: 0.4638 | MAE: 0.485
Epoch 21 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 21 Val Loss: 0.2241 | MSE: 0.4638 | MAE: 0.485
Epoch 22 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 22 Val Loss: 0.2241 | MSE: 0.4638 | MAE: 0.485
Epoch 23 Train Loss: 0.0 | MSE: 0.0 | MAE: 0.0
Epoch 23 Val Loss: 0.2241 | MSE: 0.4638 | MAE: 0.485
Epoch 0 Train Loss: 0.0108 | MSE: 0.2497 | MAE: 0.4992
Epoch 0 Val Loss: 0.0108 | MSE: 0.2499 | MAE: 0.4993
Epoch 0 Train Loss: 0.0107 | MSE: 0.2453 | MAE: 0.4947
Epoch 0 Val Loss: 0.0108 | MSE: 0.2483 | MAE: 0.4975
Epoch 1 Train Loss: 0.0106 | MSE: 0.2414 | MAE: 0.4906
Epoch 1 Val Loss: 0.0107 | MSE: 0.2468 | MAE: 0.4956
